customer_id,signup_date,gender,age,city,country,traffic_source,device_type,customer_segment,total_orders,lifetime_value,last_order_date
357790,2024-04-06,FEMALE,37,Berlin,Germany,Referral,Mobile,VIP,0,7379.06,2025-06-13
450573,2024-10-28,Prefer not to say,75,Istanbul,Türkiye,Referral,mobile,Returning,12,9447.74,2025-10-03
205851,2022-06-29,Male,22,London,UK,Paid Search, Desktop,VIP,16,1204.98,2023-07-26
670661,2024-03-25,Female,22,Istanbul,Türkiye,Paid Search,Tablet,New,17,7819.63,2024-08-28
741090,2021-06-22,Non-binary,34,Paris,France,Direct, Desktop,Loyal,25,3497.36,2022-06-03
707110,2025-04-19,FEMALE,19,Istanbul,Türkiye,Social Media, Desktop,Returning,0,7477.57,2026-08-23
946796,2024-09-04,Non-binary,55,Berlin,Germany,Email, Desktop,Returning,11,5779.02,2025-09-24
724912,2023-10-30,,64,New York,USA,Email,Tablet,Loyal,3,6796.92,2025-01-10
196515,2021-07-22,,47,Rome,Italy,Organic Search, Desktop,At Risk,22,615.13,2022-08-30
357003,2022-12-23,,71,New York,USA,Referral,Mobile,Loyal,24,8123.12,2023-04-15
330849,2025-01-22,male,53,Rome,Italy,Organic Search,Tablet,Returning,11,3896.29,2026-04-18
121363,2021-11-22,Female,71,Toronto,Canada,Organic Search, Desktop,Returning,6,6674.25,2022-11-30
947525,2022-01-11,Male,21,Istanbul,Türkiye,Email,Tablet,New,25,3997.04,2022-12-18
355600,2022-07-07,Prefer not to say,48,Toronto,Canada,Organic Search,Desktop,Returning,6,326.52,2023-09-01
521290,2023-04-24,,80,Toronto,Canada,Paid Search,Desktop,Loyal,2,3824.17,2024-03-11
175840,2023-01-16,Male,84,Toronto,Canada,Paid Search,Tablet,VIP,11,9907.61,2023-07-20
381085,2022-01-20,Prefer not to say,59,Rome,Italy,Email,Mobile,At Risk,24,375.26,2022-05-25
677980,2024-07-30,,61,Istanbul,Türkiye,Direct,Desktop,New,9,958.91,2024-11-14
174361,2022-09-30,Female,73,Rome,Italy,Direct,Mobile,Loyal,15,1656.6,2023-07-15
864589,2024-03-18,male,21,Paris,France,Direct, Desktop,New,18,3909.57,2024-03-18
178779,2023-11-10,FEMALE,66,Rome,Italy,Email,Tablet,At Risk,11,9929.06,2024-12-25
122559,2022-01-25,male,56,Istanbul,Türkiye,Direct,mobile,Returning,21,349.63,2022-04-06
766246,2023-10-06,FEMALE,25,New York,USA,Social Media,Desktop,Returning,16,707.68,2025-02-14
110398,2023-03-17,Female,84,New York,USA,Referral, Desktop,Loyal,5,9241.26,2023-12-28
404948,2024-04-30,Non-binary,47,Rome,Italy,Referral,Tablet,VIP,16,7650.39,2025-08-20
887196,2022-07-03,Female,44,Toronto,Canada,Direct,Mobile,New,1,6378.98,2023-09-03
930665,2021-05-17,Female,80,Toronto,Canada,Paid Search,Mobile,Loyal,5,546.0,2022-01-26
476639,2022-08-19,Prefer not to say,23,Berlin,Germany,Paid Search,Desktop,Returning,4,208.64,2023-12-14
617221,2024-07-11,,69,Rome,Italy,Direct,Desktop,VIP,10,5327.03,2024-07-19
591608,2022-11-27,Male,59,Toronto,Canada,Organic Search,Mobile,New,15,6880.09,2023-10-16
261669,2025-07-27,Male,42,New York,USA,Social Media,Mobile,VIP,16,4374.17,2026-10-09
205837,2025-06-05,Prefer not to say,45,London,UK,Referral,Tablet,Loyal,2,3361.81,2026-06-24
625787,2025-11-30,male,69,London,UK,Paid Search,Desktop,New,5,4475.94,2027-03-12
915525,2021-04-19,male,70,Istanbul,Türkiye,Social Media,Desktop,Loyal,2,135.01,2022-02-26
933600,2024-01-29,,36,Paris,France,Social Media,Mobile,At Risk,20,9823.82,2024-02-02
444031,2024-11-01,Female,73,Istanbul,Türkiye,Direct,Tablet,Returning,23,6587.36,2025-12-30
180852,2025-11-06,Male,45,Berlin,Germany,Organic Search,Mobile,Returning,4,9351.49,2026-03-11
634008,2021-06-04,,51,Rome,Italy,Paid Search,Desktop,At Risk,24,2405.4,2022-01-20
797562,2021-06-02,male,86,Berlin,Germany,Social Media,Mobile,VIP,0,5575.83,2021-12-09
281657,2024-04-14,Prefer not to say,71,Paris,France,Direct,Tablet,At Risk,16,5920.16,2025-07-18
288289,2024-05-19,FEMALE,51,Berlin,Germany,Direct,mobile,At Risk,10,5051.4,2025-06-08
913914,2024-06-09,Male,24,Istanbul,Türkiye,Direct, Desktop,Loyal,20,3876.43,2025-01-14
256828,2022-11-04,Male,36,Toronto,Canada,Paid Search, Desktop,VIP,23,4156.77,2023-08-26
248413,2024-09-04,Female,23,Istanbul,Türkiye,Email,Mobile,Loyal,24,7027.21,2025-02-10
961457,2025-11-01,Non-binary,33,Rome,Italy,Organic Search,Desktop,At Risk,23,5342.55,2026-04-28
435317,2025-02-05,male,29,Toronto,Canada,Social Media,Mobile,VIP,3,7725.08,2026-03-20
420468,2024-02-03,Prefer not to say,49,Toronto,Canada,Organic Search,Desktop,New,0,9858.55,2024-06-06
212069,2024-11-03,Non-binary,88,Paris,France,Paid Search,Mobile,Returning,24,368.2,2025-04-21
843780,2025-08-23,,63,New York,USA,Paid Search,Desktop,Returning,12,7564.61,2026-09-19
639343,2023-12-16,Female,48,Toronto,Canada,Social Media, Desktop,At Risk,24,2831.97,2024-03-19
975235,2022-10-26,FEMALE,58,Madrid,Spain,Paid Search,Desktop,VIP,1,1439.39,2023-01-16
731130,2021-02-22,Prefer not to say,24,Rome,Italy,Paid Search,mobile,Returning,5,9951.98,2022-06-10
407746,2023-01-04,Female,26,Madrid,Spain,Direct,Mobile,At Risk,9,6854.33,2024-01-15
232434,2025-01-18,Prefer not to say,24,Toronto,Canada,Social Media,Mobile,New,0,9732.97,2025-11-21
316783,2021-03-30,Male,45,Rome,Italy,Email,Mobile,New,7,9089.8,2021-04-07
248562,2022-02-15,,40,Paris,France,Direct, Desktop,Returning,23,1372.17,2022-11-28
671990,2024-12-24,Male,58,Berlin,Germany,Referral,mobile,New,17,4794.7,2026-03-10
857730,2021-01-27,Non-binary,63,Rome,Italy,Paid Search,Mobile,New,14,9869.28,2021-09-16
133302,2024-09-08,Non-binary,39,Istanbul,Türkiye,Organic Search, Desktop,Loyal,0,6657.75,2025-10-28
917620,2024-05-27,Non-binary,53,Madrid,Spain,Email,mobile,New,18,1510.59,2024-08-04
431422,2021-01-02,male,70,London,UK,Organic Search,mobile,At Risk,16,299.94,2021-09-13
960912,2022-09-23,Male,20,Paris,France,Direct,Tablet,New,6,6163.62,2024-01-22
753816,2025-01-16,Female,75,London,UK,Social Media, Desktop,VIP,20,360.98,2025-08-23
942904,2025-10-04,Male,68,Istanbul,Türkiye,Email, Desktop,Loyal,4,1131.49,2026-12-14
804851,2023-09-28,Female,25,Istanbul,Türkiye,Organic Search,Desktop,VIP,14,7518.81,2024-02-03
679811,2021-11-18,Prefer not to say,65,Madrid,Spain,Email,Desktop,VIP,16,310.26,2022-11-16
981557,2022-05-14,FEMALE,67,Istanbul,Türkiye,Direct,Mobile,VIP,21,2222.94,2022-07-06
882431,2025-04-11,Non-binary,31,Toronto,Canada,Direct, Desktop,At Risk,2,4476.37,2026-03-28
823092,2023-06-09,male,32,Toronto,Canada,Direct,mobile,Loyal,15,3801.76,2023-07-23
315413,2021-07-19,Non-binary,19,Istanbul,Türkiye,Email,mobile,New,2,7322.31,2022-01-27
286808,2024-11-05,male,60,London,UK,Social Media,Mobile,Loyal,23,8422.15,2025-07-22
413447,2023-12-22,Prefer not to say,56,New York,USA,Social Media, Desktop,Returning,13,3195.19,2024-03-20
553653,2025-05-09,FEMALE,68,London,UK,Paid Search,mobile,At Risk,25,1565.91,2025-12-14
663601,2022-06-06,Prefer not to say,35,Rome,Italy,Paid Search, Desktop,Loyal,0,9361.83,2022-09-24
265566,2021-03-19,FEMALE,87,Istanbul,Türkiye,Email,Desktop,Loyal,8,3531.22,2022-06-16
150917,2022-10-26,Female,85,Paris,France,Social Media,Desktop,VIP,3,2039.87,2023-03-04
849547,2024-11-04,Female,84,Toronto,Canada,Social Media, Desktop,Returning,5,4187.82,2025-10-21
800216,2024-05-13,Female,23,Rome,Italy,Direct,Desktop,Returning,11,8260.31,2025-06-09
359309,2022-05-21,,23,New York,USA,Direct, Desktop,Returning,20,2451.52,2023-08-01
364856,2022-07-31,male,84,Toronto,Canada,Paid Search,Mobile,At Risk,7,4559.06,2022-12-16
915557,2023-02-10,Male,30,London,UK,Social Media,Mobile,At Risk,15,7535.15,2023-05-07
167543,2025-01-26,Prefer not to say,51,Madrid,Spain,Referral,mobile,Loyal,3,8422.98,2025-02-07
815208,2022-09-29,FEMALE,66,New York,USA,Paid Search, Desktop,Returning,2,6935.41,2023-12-29
568393,2025-10-16,FEMALE,55,Paris,France,Direct,Tablet,Returning,7,3592.26,2026-10-18
947514,2021-11-23,,31,Istanbul,Türkiye,Direct,Desktop,New,1,9414.64,2022-12-08
551067,2024-05-17,FEMALE,66,Paris,France,Social Media,Mobile,Loyal,14,3333.43,2025-08-08
675951,2022-08-23,FEMALE,84,London,UK,Paid Search,Desktop,New,0,2493.25,2023-02-09
362374,2025-03-19,FEMALE,73,Madrid,Spain,Organic Search,mobile,At Risk,16,109.21,2026-06-15
667675,2024-06-07,Male,45,Berlin,Germany,Paid Search,Tablet,Returning,8,3485.71,2024-09-15
560743,2025-01-09,Male,76,Paris,France,Email,Desktop,Loyal,12,2090.47,2025-06-20
992645,2022-11-26,Prefer not to say,77,New York,USA,Email,Tablet,Loyal,10,566.22,2023-03-27
664196,2023-03-15,male,78,Toronto,Canada,Organic Search, Desktop,Loyal,7,953.39,2024-02-24
575329,2022-09-12,FEMALE,38,Toronto,Canada,Direct,Desktop,At Risk,9,7256.1,2024-01-12
111394,2025-09-29,Male,42,Toronto,Canada,Direct,Tablet,At Risk,8,789.53,2027-01-24
514932,2025-03-25,Male,88,London,UK,Referral,mobile,Returning,12,3249.6,2025-10-10
976914,2023-09-25,male,50,Madrid,Spain,Email,mobile,Loyal,25,5577.43,2024-08-09
455120,2022-04-28,male,75,Istanbul,Türkiye,Organic Search,Mobile,Returning,11,1986.92,2022-11-22
279849,2024-11-30,Prefer not to say,42,London,UK,Direct,Mobile,At Risk,8,2077.65,2024-12-19
370500,2025-07-03,male,26,Berlin,Germany,Organic Search,Desktop,New,22,7580.49,2026-01-27
609380,2025-06-11,male,88,Paris,France,Direct,Desktop,Returning,22,4052.28,2025-07-11
125594,2024-04-01,Male,18,Rome,Italy,Paid Search,Mobile,Loyal,14,759.4,2025-05-02
931591,2021-12-16,male,20,New York,USA,Social Media, Desktop,At Risk,6,1828.61,2022-05-03
777840,2021-07-21,male,55,Madrid,Spain,Social Media, Desktop,New,0,2818.72,2022-07-28
536924,2022-03-02,Female,48,Paris,France,Direct,mobile,At Risk,15,7248.1,2023-06-25
698321,2021-08-03,Male,77,Madrid,Spain,Referral,Mobile,New,10,4795.29,2022-02-09
119829,2021-01-22,male,34,London,UK,Organic Search,Desktop,New,9,6169.11,2021-05-28
165348,2021-07-30,Male,53,Madrid,Spain,Paid Search, Desktop,At Risk,4,4785.37,2022-10-25
825303,2023-04-24,FEMALE,21,London,UK,Referral,mobile,VIP,15,535.87,2023-12-05
472185,2023-06-23,Prefer not to say,21,Berlin,Germany,Direct,Desktop,New,4,6128.6,2023-12-02
708248,2022-10-17,male,87,Madrid,Spain,Direct,mobile,Returning,19,2111.01,2023-05-07
245001,2022-03-17,,28,Berlin,Germany,Referral,Mobile,New,14,5290.82,2022-05-09
722378,2024-03-12,Female,63,Berlin,Germany,Referral,mobile,New,14,1103.82,2024-04-18
231207,2021-01-06,,64,New York,USA,Social Media,Tablet,Returning,19,2381.87,2021-09-09
245223,2022-10-31,,85,Istanbul,Türkiye,Email,Desktop,At Risk,21,9196.62,2023-02-04
371699,2021-11-08,Male,38,Paris,France,Social Media,Desktop,New,12,6300.55,2022-03-19
969200,2023-09-06,,71,Paris,France,Referral,Mobile,New,4,7958.81,2024-05-22
390365,2024-05-20,Female,81,Madrid,Spain,Organic Search, Desktop,New,3,3482.06,2025-05-22
517120,2022-02-12,Prefer not to say,57,New York,USA,Social Media,Desktop,Loyal,13,360.91,2023-01-28
691472,2025-03-16,Female,65,New York,USA,Email,Tablet,Loyal,22,3929.59,2026-03-22
520565,2021-09-21,Prefer not to say,62,Rome,Italy,Social Media,mobile,New,11,7583.09,2022-09-12
280537,2022-11-16,Female,63,Berlin,Germany,Email, Desktop,Returning,13,3698.41,2022-12-13
742195,2025-08-04,Male,39,Berlin,Germany,Referral,mobile,Loyal,21,5410.08,2026-02-10
193582,2021-09-08,FEMALE,20,New York,USA,Email,Tablet,Loyal,8,813.43,2022-02-19
344873,2022-02-11,Male,22,London,UK,Paid Search,Mobile,At Risk,15,6705.7,2022-09-30
609604,2022-02-24,,32,London,UK,Referral,Tablet,New,4,3719.19,2022-06-01
107840,2023-05-18,,60,London,UK,Organic Search,mobile,Returning,5,5666.21,2024-09-28
286204,2024-04-15,male,55,Toronto,Canada,Referral,Tablet,New,17,6518.16,2024-07-31
654383,2022-06-04,Female,40,Berlin,Germany,Referral,Tablet,Loyal,12,2334.42,2023-09-02
432651,2021-12-10,Female,87,Rome,Italy,Paid Search,Desktop,VIP,22,6715.09,2022-07-08
625231,2024-07-22,Male,48,Istanbul,Türkiye,Organic Search,Desktop,Loyal,12,9755.44,2025-09-14
780357,2025-10-20,Male,33,London,UK,Email,mobile,VIP,7,1607.19,2026-09-09
559608,2022-04-25,male,46,Madrid,Spain,Email, Desktop,At Risk,22,2828.65,2023-03-17
819861,2024-07-27,male,34,London,UK,Referral, Desktop,Returning,18,113.88,2025-06-29
770156,2022-06-02,male,40,London,UK,Email, Desktop,At Risk,5,9953.17,2023-03-08
866951,2022-10-29,,41,Paris,France,Social Media,mobile,Returning,4,2104.75,2023-09-26
336695,2023-11-20,,49,New York,USA,Referral,Tablet,Returning,3,459.84,2024-05-09
349953,2021-03-16,Prefer not to say,24,Istanbul,Türkiye,Social Media,Tablet,VIP,7,2133.71,2021-08-09
428188,2022-01-25,Non-binary,53,Rome,Italy,Organic Search,Mobile,Returning,5,3950.31,2022-04-18
619120,2023-07-27,male,19,Toronto,Canada,Email,Tablet,VIP,15,8394.17,2023-11-11
820318,2024-05-18,FEMALE,50,Istanbul,Türkiye,Email,mobile,VIP,25,7063.67,2024-05-22
602086,2022-01-14,FEMALE,43,Istanbul,Türkiye,Organic Search,mobile,New,14,77.44,2022-06-18
335994,2022-02-20,male,78,Madrid,Spain,Social Media,Desktop,Returning,21,6538.35,2022-11-26
847473,2025-04-14,FEMALE,60,Paris,France,Direct,Mobile,Loyal,9,193.55,2026-02-14
532271,2023-08-17,Prefer not to say,20,Istanbul,Türkiye,Referral,Desktop,New,12,9191.35,2023-08-30
453319,2024-05-28,Female,27,Paris,France,Email, Desktop,At Risk,22,3592.43,2025-01-10
687629,2023-01-23,FEMALE,46,Paris,France,Paid Search, Desktop,VIP,11,7067.06,2023-02-24
740980,2025-03-14,Prefer not to say,51,New York,USA,Referral,Desktop,New,14,8095.75,2025-08-28
863594,2024-07-14,FEMALE,19,Rome,Italy,Direct, Desktop,VIP,11,7016.01,2024-12-02
785147,2024-09-16,Non-binary,59,Madrid,Spain,Organic Search,mobile,Returning,23,4498.64,2026-01-28
388594,2024-03-28,Female,45,Rome,Italy,Email,Mobile,New,9,1280.51,2025-05-19
777815,2023-03-09,Non-binary,88,Berlin,Germany,Direct,mobile,Loyal,20,6702.57,2023-04-14
330130,2021-10-27,Non-binary,46,Paris,France,Referral, Desktop,VIP,19,6180.38,2022-12-19
150538,2025-03-12,Non-binary,77,Rome,Italy,Paid Search,mobile,Loyal,24,8178.39,2025-04-06
175027,2021-03-08,FEMALE,73,Istanbul,Türkiye,Referral,mobile,VIP,13,4516.86,2021-09-24
900267,2023-05-21,Prefer not to say,41,Paris,France,Organic Search,mobile,VIP,7,1815.21,2023-06-22
636547,2024-11-23,Non-binary,65,Berlin,Germany,Paid Search,Tablet,At Risk,7,6502.4,2025-09-17
776633,2025-11-04,,27,Istanbul,Türkiye,Social Media,mobile,Loyal,24,9293.16,2027-01-20
486599,2021-03-20,Female,27,New York,USA,Direct,Desktop,Loyal,7,9699.36,2021-08-31
267214,2025-02-27,male,43,Madrid,Spain,Email,Mobile,New,3,2552.55,2026-04-24
636484,2022-09-18,Male,54,Paris,France,Referral,Desktop,New,13,7794.22,2023-10-24
903238,2025-09-11,Prefer not to say,75,Toronto,Canada,Email,Tablet,Loyal,19,9507.53,2026-03-04
930975,2021-06-28,Prefer not to say,68,Istanbul,Türkiye,Direct,Tablet,VIP,12,4776.75,2022-04-18
313746,2022-02-26,Female,36,Paris,France,Referral,Mobile,At Risk,22,8590.8,2023-01-21
426948,2022-01-13,Non-binary,50,Madrid,Spain,Paid Search, Desktop,At Risk,4,8115.54,2022-09-19
413228,2022-06-02,FEMALE,48,Istanbul,Türkiye,Social Media,mobile,VIP,18,5563.55,2023-10-11
826198,2021-11-14,Prefer not to say,82,Paris,France,Paid Search, Desktop,VIP,4,9062.93,2022-08-09
414117,2021-10-09,FEMALE,54,London,UK,Referral,Mobile,Loyal,11,8514.11,2022-04-29
990231,2023-10-25,male,76,Madrid,Spain,Email,Tablet,VIP,15,817.44,2024-06-17
679147,2025-05-23,Non-binary,26,Rome,Italy,Organic Search,mobile,VIP,6,1406.31,2025-08-07
489665,2022-04-24,Non-binary,61,London,UK,Paid Search,Tablet,Loyal,9,4715.24,2023-07-13
273202,2023-09-26,male,77,Madrid,Spain,Email,mobile,Loyal,16,4271.63,2024-10-28
835348,2025-06-17,Female,64,New York,USA,Paid Search, Desktop,Loyal,17,3552.6,2026-05-01
835341,2023-12-01,Female,32,Rome,Italy,Referral,mobile,New,10,6289.78,2023-12-12
872190,2021-07-06,Non-binary,47,Istanbul,Türkiye,Paid Search,Desktop,VIP,7,2689.8,2022-03-28
587355,2023-11-10,male,22,London,UK,Referral,Tablet,Loyal,3,4874.32,2024-05-28
723460,2023-04-24,Male,25,Rome,Italy,Direct, Desktop,At Risk,8,2021.72,2023-09-14
189100,2025-01-25,Female,65,Istanbul,Türkiye,Direct,mobile,VIP,6,3313.7,2025-08-08
997871,2025-08-23,,65,Berlin,Germany,Direct,Tablet,At Risk,23,1295.95,2026-09-22
229230,2025-03-04,Female,60,London,UK,Paid Search,Desktop,Returning,17,5073.87,2026-05-20
735547,2023-02-22,Female,34,Rome,Italy,Email,Mobile,New,12,1480.32,2024-03-15
638916,2021-06-26,male,35,Istanbul,Türkiye,Direct,Desktop,At Risk,23,7410.37,2022-07-13
698980,2024-11-05,Male,74,Istanbul,Türkiye,Paid Search, Desktop,VIP,22,4405.61,2025-11-04
495520,2022-01-22,male,21,Istanbul,Türkiye,Referral,Mobile,Loyal,20,5516.27,2022-01-30
284838,2025-07-31,male,51,Berlin,Germany,Organic Search, Desktop,Returning,6,1745.95,2026-05-03
263346,2025-01-03,FEMALE,64,London,UK,Organic Search, Desktop,Returning,6,21.15,2025-03-05
362768,2022-04-24,Prefer not to say,47,Berlin,Germany,Social Media,mobile,Loyal,1,9490.27,2022-07-20
547482,2021-10-30,Non-binary,77,Rome,Italy,Social Media,mobile,Loyal,7,8303.73,2022-07-12
328189,2025-09-20,,65,Toronto,Canada,Email,Mobile,Returning,10,1932.39,2026-10-06
697182,2025-10-03,Prefer not to say,23,Berlin,Germany,Referral, Desktop,Returning,14,7190.02,2026-03-23
854552,2021-09-20,Female,23,Rome,Italy,Referral,Tablet,At Risk,8,9049.65,2022-10-22
894558,2023-12-20,Prefer not to say,49,Paris,France,Direct,Tablet,At Risk,10,5772.05,2024-09-01
920268,2022-06-20,male,28,Toronto,Canada,Direct, Desktop,At Risk,5,5418.73,2022-10-22
154665,2024-05-09,Prefer not to say,79,Rome,Italy,Organic Search, Desktop,At Risk,6,2235.93,2024-06-19
619072,2024-11-18,Female,63,Rome,Italy,Paid Search,Desktop,At Risk,6,2080.12,2026-03-01
814747,2021-03-06,FEMALE,71,Paris,France,Email,Tablet,New,10,8198.13,2021-12-21
512727,2021-09-16,Prefer not to say,88,Toronto,Canada,Social Media,Mobile,New,18,999.16,2022-01-12
851989,2024-06-22,Female,28,Istanbul,Türkiye,Referral,Mobile,Loyal,25,8136.1,2025-02-15
767914,2022-07-24,Non-binary,74,Toronto,Canada,Social Media,mobile,Loyal,20,8438.55,2022-10-29
464885,2022-06-20,Non-binary,61,Istanbul,Türkiye,Social Media,mobile,VIP,12,3329.34,2022-08-11
502628,2022-09-12,Non-binary,20,Berlin,Germany,Paid Search, Desktop,Loyal,3,9237.39,2022-11-21
640075,2023-04-07,FEMALE,55,Rome,Italy,Email,Mobile,At Risk,12,3637.19,2023-07-03
986534,2021-01-27,Female,66,Istanbul,Türkiye,Social Media,Tablet,VIP,12,1180.44,2021-03-20
272803,2024-06-10,Female,45,Paris,France,Paid Search, Desktop,Returning,14,2588.98,2025-06-29
670659,2022-04-06,Male,19,Istanbul,Türkiye,Organic Search,Desktop,VIP,10,9488.87,2022-10-23
865351,2025-10-14,Prefer not to say,78,Berlin,Germany,Direct, Desktop,VIP,22,2114.41,2025-12-07
142686,2022-12-04,Female,54,Madrid,Spain,Direct,mobile,New,24,9850.98,2023-08-14
649636,2025-06-01,Female,24,Madrid,Spain,Email,Tablet,At Risk,2,1932.53,2025-09-27
194793,2022-01-14,male,18,Rome,Italy,Social Media,Desktop,New,6,1696.4,2023-04-13
947190,2022-04-05,Female,46,Paris,France,Referral, Desktop,VIP,16,6167.55,2023-05-31
367579,2023-05-18,,37,New York,USA,Referral,Desktop,Loyal,12,5041.04,2023-09-14
758976,2024-09-13,male,85,Berlin,Germany,Referral,Desktop,Loyal,7,4703.39,2024-11-11
205954,2022-10-25,Male,81,Berlin,Germany,Paid Search, Desktop,At Risk,12,8356.37,2024-01-27
380521,2021-08-17,,21,Berlin,Germany,Social Media, Desktop,Returning,8,6250.92,2022-12-07
872703,2022-07-26,Male,79,Toronto,Canada,Email,Desktop,Loyal,6,8453.77,2022-08-16
187786,2021-02-07,Non-binary,20,Paris,France,Referral,Desktop,Loyal,18,2679.82,2021-02-07
245884,2021-11-23,FEMALE,42,Madrid,Spain,Email, Desktop,New,25,7800.66,2022-08-06
913440,2025-04-19,male,73,Madrid,Spain,Direct,Mobile,Returning,15,1255.72,2025-05-25
746869,2024-08-23,FEMALE,39,London,UK,Email, Desktop,New,5,6355.94,2024-12-14
982828,2024-01-12,Female,50,Toronto,Canada,Paid Search,Mobile,VIP,23,4482.05,2025-04-19
791763,2022-05-18,male,41,Berlin,Germany,Referral,mobile,Returning,12,6405.25,2022-10-08
819982,2022-01-29,,72,Berlin,Germany,Organic Search,Mobile,New,21,8706.31,2023-01-23
834430,2025-09-12,Prefer not to say,42,New York,USA,Direct,mobile,At Risk,12,2855.26,2025-11-24
185991,2022-01-24,Male,22,Rome,Italy,Email,mobile,VIP,2,3262.97,2022-08-27
566677,2025-05-08,male,36,London,UK,Organic Search,Desktop,Loyal,10,4243.36,2026-06-16
992307,2021-03-26,Male,80,Madrid,Spain,Email,Desktop,Loyal,7,7391.27,2021-11-08
352696,2023-01-21,,30,Toronto,Canada,Direct,Desktop,New,2,2669.75,2023-08-07
992339,2021-04-28,Female,73,Paris,France,Organic Search,Mobile,VIP,20,7558.23,2022-02-15
500926,2024-06-29,male,21,Berlin,Germany,Paid Search,Mobile,New,20,8596.32,2024-06-30
941704,2022-05-06,Female,88,London,UK,Paid Search,mobile,Returning,20,1469.94,2022-08-28
553951,2021-04-27,male,63,New York,USA,Direct,Mobile,Returning,15,5721.36,2022-01-20
516536,2022-03-18,Prefer not to say,53,Berlin,Germany,Referral,Tablet,New,0,7916.51,2023-03-06
272757,2023-12-10,Prefer not to say,68,Istanbul,Türkiye,Referral,Desktop,VIP,20,9614.52,2024-09-13
441277,2021-04-03,,54,Paris,France,Referral,Mobile,Loyal,1,1555.5,2022-05-04
559411,2021-04-14,Female,35,Toronto,Canada,Paid Search,Desktop,At Risk,4,3154.53,2022-08-23
232466,2024-03-24,male,33,Rome,Italy,Organic Search,Mobile,Returning,3,561.12,2024-07-22
752636,2025-04-07,Female,24,Madrid,Spain,Social Media,Mobile,Returning,14,336.29,2026-03-30
611669,2021-01-27,Female,28,London,UK,Direct,mobile,At Risk,14,7833.95,2021-03-30
322313,2025-03-05,male,30,Paris,France,Direct, Desktop,Loyal,15,246.07,2025-11-06
224976,2025-05-09,FEMALE,79,Toronto,Canada,Referral,mobile,Returning,5,8082.0,2026-02-28
552209,2021-05-16,,45,Toronto,Canada,Organic Search,Tablet,New,16,3180.74,2021-10-25
729857,2024-09-28,,34,Paris,France,Paid Search,Tablet,Returning,24,4156.57,2025-02-02
659996,2023-06-24,Female,68,Rome,Italy,Direct,Tablet,Returning,25,3552.16,2024-06-13
528053,2022-12-28,FEMALE,39,Berlin,Germany,Paid Search, Desktop,At Risk,8,5677.8,2023-11-07
223826,2022-04-04,Prefer not to say,44,Madrid,Spain,Referral,mobile,VIP,5,9804.0,2023-02-21
792594,2022-09-27,FEMALE,19,New York,USA,Direct,Tablet,Returning,4,6819.95,2022-09-29
409828,2021-08-28,male,29,Istanbul,Türkiye,Paid Search,Tablet,New,7,9612.93,2021-10-10
391160,2023-04-23,,88,Madrid,Spain,Email,Mobile,At Risk,21,7056.33,2023-11-21
360273,2025-03-23,Prefer not to say,67,Istanbul,Türkiye,Social Media,Mobile,VIP,14,2844.14,2026-04-15
497252,2023-05-15,Non-binary,79,New York,USA,Paid Search,Desktop,VIP,19,7473.47,2024-06-15
885988,2023-03-30,male,58,London,UK,Social Media,Mobile,New,20,6228.73,2023-06-09
686546,2022-03-05,FEMALE,80,Rome,Italy,Email,Desktop,At Risk,10,7263.47,2022-03-12
104203,2025-09-24,,55,Istanbul,Türkiye,Organic Search,Mobile,Loyal,7,6241.05,2025-10-10
299060,2022-10-07,Non-binary,30,Berlin,Germany,Direct, Desktop,New,19,4028.45,2023-08-12
654028,2022-10-12,FEMALE,59,Berlin,Germany,Organic Search,Tablet,Loyal,0,5411.28,2023-06-09
560086,2024-05-10,Female,30,Toronto,Canada,Direct,Mobile,New,11,4212.59,2024-08-26
707212,2024-07-31,Prefer not to say,67,London,UK,Organic Search,Mobile,Returning,12,2371.6,2025-03-15
122056,2024-12-14,Non-binary,79,New York,USA,Email,mobile,Loyal,13,9687.35,2026-04-21
132304,2025-06-08,Non-binary,79,Madrid,Spain,Organic Search,Desktop,New,3,9750.36,2026-04-05
758009,2024-09-01,,85,New York,USA,Direct,Desktop,New,13,5231.82,2025-09-07
735046,2021-02-05,,73,Berlin,Germany,Email,Mobile,Returning,11,3298.38,2021-06-01
354006,2021-10-19,FEMALE,19,Toronto,Canada,Email,Tablet,Returning,18,2631.3,2022-02-15
975909,2025-06-10,male,51,Toronto,Canada,Direct,Tablet,New,15,8767.49,2026-04-18
373045,2023-09-19,Non-binary,77,Toronto,Canada,Organic Search,Tablet,Returning,22,8135.91,2023-10-13
316641,2021-11-09,Male,57,New York,USA,Direct,Tablet,At Risk,21,2717.39,2021-12-15
281248,2023-03-03,FEMALE,28,Toronto,Canada,Paid Search, Desktop,At Risk,17,3544.62,2023-06-26
398615,2022-08-03,,38,Toronto,Canada,Email,Desktop,Loyal,1,2910.32,2022-09-19
255619,2021-01-06,FEMALE,41,Madrid,Spain,Direct,Desktop,VIP,22,7591.51,2021-06-25
668684,2024-11-20,Prefer not to say,54,Madrid,Spain,Referral,Desktop,Returning,6,3008.74,2026-02-06
310184,2021-03-18,Male,32,Rome,Italy,Direct,Desktop,New,23,364.09,2022-04-30
386497,2024-07-20,FEMALE,65,New York,USA,Direct, Desktop,VIP,1,7585.9,2025-04-14
